Mod:Item:MetaData, Localized Name
harvestcraft:pamonionCrop, 洋葱作物
harvestcraft:pamparsnipCrop, 欧洲防风草作物
harvestcraft:pampeanutCrop, 花生作物
harvestcraft:pamradishCrop, 小萝卜作物
harvestcraft:pamrutabagaCrop, 大头菜作物
harvestcraft:pamsweetpotatoCrop, 甘薯作物
harvestcraft:pamturnipCrop, 萝卜作物
harvestcraft:pamrhubarbCrop, 大黄作物
harvestcraft:pamceleryCrop, 芹菜作物
harvestcraft:pamgarlicCrop, 大蒜作物
harvestcraft:pamgingerCrop, 生姜作物
harvestcraft:pamspiceleafCrop, 香料叶作物
harvestcraft:pamtealeafCrop, 茶叶作物
harvestcraft:pamcoffeebeanCrop, 咖啡豆作物
harvestcraft:pammustardseedsCrop, 芥菜籽作物
harvestcraft:pambroccoliCrop, 西兰花作物
harvestcraft:pamcauliflowerCrop, 花椰菜作物
harvestcraft:pamleekCrop, 韭菜作物
harvestcraft:pamlettuceCrop, 生菜作物
harvestcraft:pamscallionCrop, 大葱作物
harvestcraft:pamartichokeCrop, 洋蓟作物
harvestcraft:pambrusselsproutCrop, 抱子甘蓝作物
harvestcraft:pamcabbageCrop, 白菜作物
harvestcraft:pamspinachCrop, 菠菜作物
harvestcraft:pamwhitemushroomCrop, 白蘑菇作物
harvestcraft:pambeanCrop, 豆作物
harvestcraft:pamsoybeanCrop, 大豆作物
harvestcraft:pambellpepperCrop, 甜椒作物
harvestcraft:pamchilipepperCrop, 辣椒作物
harvestcraft:pameggplantCrop, 茄子作物
harvestcraft:pamokraCrop, 秋葵作物
harvestcraft:pampeasCrop, 豌豆作物
harvestcraft:pamtomatoCrop, 番茄作物
harvestcraft:pamcottonCrop, 棉花作物
harvestcraft:pampineappleCrop, 菠萝作物
harvestcraft:pamgrapeCrop, 葡萄作物
harvestcraft:pamkiwiCrop, 猕猴桃作物
harvestcraft:pamcranberryCrop, 蔓越莓作物
harvestcraft:pamriceCrop, 水稻作物
harvestcraft:pamseaweedCrop, 海藻作物
harvestcraft:pamcurryleafCrop, 咖喱叶作物
harvestcraft:pamsesameseedsCrop, 芝麻作物
harvestcraft:pamwaterchestnutCrop, 孛荠作物
harvestcraft:pamcandleDeco1, 白色蜡烛
harvestcraft:pamcandleDeco2, 橙色蜡烛
harvestcraft:pamcandleDeco3, 品红色蜡烛
harvestcraft:pamcandleDeco4, 淡蓝色蜡烛
harvestcraft:pamcandleDeco5, 黄色蜡烛
harvestcraft:pamcandleDeco6, 黄绿色蜡烛
harvestcraft:pamcandleDeco7, 粉色蜡烛
harvestcraft:pamcandleDeco8, 深灰色蜡烛
harvestcraft:pamcandleDeco9, 淡灰色蜡烛
harvestcraft:pamcandleDeco10, 青色蜡烛
harvestcraft:pamcandleDeco11, 紫色蜡烛
harvestcraft:pamcandleDeco12, 蓝色蜡烛
harvestcraft:pamcandleDeco13, 棕色蜡烛
harvestcraft:pamcandleDeco14, 绿色蜡烛
harvestcraft:pamcandleDeco15, 红色蜡烛
harvestcraft:pamcandleDeco16, 黑色蜡烛
harvestcraft:pamcarrotCake, 胡萝卜蛋糕
harvestcraft:pamcheeseCake, 芝士蛋糕
harvestcraft:pamcherrycheeseCake, 樱桃芝士蛋糕
harvestcraft:pampineappleupsidedownCake, 菠萝蛋糕
harvestcraft:pamchocolatesprinkleCake, 巧克力蛋糕
harvestcraft:pamredvelvetCake, 红色天鹅绒蛋糕
harvestcraft:pamlamingtonCake, 拉明顿蛋糕
harvestcraft:pampavlovaCake, 巴甫洛娃蛋糕
harvestcraft:pamholidayCake, 节日蛋糕
harvestcraft:pampumpkincheeseCake, 南瓜芝士蛋糕
appliedenergistics2:tile.OreQuartz, 赛特斯石英矿石
appliedenergistics2:tile.OreQuartzCharged, 充能赛特斯石英矿石
appliedenergistics2:tile.BlockMatrixFrame, 矩阵框架
appliedenergistics2:tile.BlockQuartz, 赛特斯石英块
appliedenergistics2:tile.BlockQuartzPillar, 赛特斯竖纹石英块
appliedenergistics2:tile.BlockQuartzChiseled, 錾制赛特斯石英块
appliedenergistics2:tile.BlockQuartzGlass, 石英玻璃
appliedenergistics2:tile.BlockQuartzLamp, 聚能石英玻璃
appliedenergistics2:tile.BlockQuartzTorch, 充能石英火把
appliedenergistics2:tile.BlockFluix, 福鲁伊克斯块
appliedenergistics2:tile.BlockSkyStone:0, 陨石
appliedenergistics2:tile.BlockSkyStone:1, 陨石块
appliedenergistics2:tile.BlockSkyStone:2, 陨石石砖
appliedenergistics2:tile.BlockSkyStone:3, 陨石砖块
appliedenergistics2:tile.BlockSkyChest:0, 陨石箱子
appliedenergistics2:tile.BlockSkyChest:1, 陨石块箱子
appliedenergistics2:tile.BlockSkyCompass, 陨石罗盘
appliedenergistics2:tile.BlockGrinder, 石英磨具
appliedenergistics2:tile.BlockCrank, 木质曲柄
appliedenergistics2:tile.BlockInscriber, 压印器
appliedenergistics2:tile.BlockWireless, ME无线访问点
appliedenergistics2:tile.BlockCharger, 充能器
appliedenergistics2:tile.BlockTinyTNT, 迷你TNT
appliedenergistics2:tile.BlockSecurity, ME安全终端
appliedenergistics2:tile.BlockQuantumRing, ME量子环
appliedenergistics2:tile.BlockQuantumLinkChamber, ME量子链接仓
appliedenergistics2:tile.BlockSpatialPylon, 空间塔
appliedenergistics2:tile.BlockSpatialIOPort, 空间IO端口
appliedenergistics2:tile.BlockCableBus, AE2线缆和(或)总线
appliedenergistics2:tile.BlockController, ME控制器
appliedenergistics2:tile.BlockDrive, ME驱动器
appliedenergistics2:tile.BlockChest, ME箱子
appliedenergistics2:tile.BlockInterface, ME接口
appliedenergistics2:tile.BlockCellWorkbench, 元件工作台
appliedenergistics2:tile.BlockIOPort, ME-IO端口
appliedenergistics2:tile.BlockCondenser, 物质聚合器
appliedenergistics2:tile.BlockEnergyAcceptor, 能源接收器
appliedenergistics2:tile.BlockVibrationChamber, 谐振仓
appliedenergistics2:tile.BlockQuartzGrowthAccelerator, 晶体催生器
appliedenergistics2:tile.BlockEnergyCell, 能源元件
appliedenergistics2:tile.BlockDenseEnergyCell, 致密能源元件
appliedenergistics2:tile.BlockCreativeEnergyCell, 创造能源元件
appliedenergistics2:tile.BlockCraftingUnit:0, 合成单元
appliedenergistics2:tile.BlockCraftingUnit:1, 并行处理单元
appliedenergistics2:tile.BlockCraftingStorage:0, 1k合成存储器
appliedenergistics2:tile.BlockCraftingStorage:1, 4k合成存储器
appliedenergistics2:tile.BlockCraftingStorage:2, 16k合成存储器
appliedenergistics2:tile.BlockCraftingStorage:3, 64k合成存储器
appliedenergistics2:tile.BlockCraftingMonitor:0, 合成监控器
appliedenergistics2:tile.BlockMolecularAssembler, 分子装配室
appliedenergistics2:tile.BlockLightDetector, 光亮探测器
appliedenergistics2:tile.BlockPaint, tile.appliedenergistics2.BlockPaint.name
appliedenergistics2:tile.SkyStoneStairBlock, 陨石楼梯
appliedenergistics2:tile.SkyStoneBlockStairBlock, 陨石块楼梯
appliedenergistics2:tile.SkyStoneBrickStairBlock, 陨石石砖楼梯
appliedenergistics2:tile.SkyStoneSmallBrickStairBlock, 陨石砖块楼梯
appliedenergistics2:tile.FluixStairBlock, 福鲁伊克斯楼梯
appliedenergistics2:tile.QuartzStairBlock, 赛特斯石英楼梯
appliedenergistics2:tile.ChiseledQuartzStairBlock, 錾制赛特斯石英楼梯
appliedenergistics2:tile.QuartzPillarStairBlock, 竖纹赛特斯石英楼梯
appliedenergistics2:tile.SkyStoneSlabBlock:0, 陨石台阶
appliedenergistics2:tile.SkyStoneSlabBlock.double:0, 陨石台阶
appliedenergistics2:tile.SkyStoneBlockSlabBlock:0, 陨石块台阶
appliedenergistics2:tile.SkyStoneBlockSlabBlock.double:0, 陨石块台阶
appliedenergistics2:tile.SkyStoneBrickSlabBlock:0, 陨石石砖台阶
appliedenergistics2:tile.SkyStoneBrickSlabBlock.double:0, 陨石石砖台阶
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock:0, 陨石砖块台阶
appliedenergistics2:tile.SkyStoneSmallBrickSlabBlock.double:0, 陨石砖块台阶
appliedenergistics2:tile.FluixSlabBlock:0, 福鲁伊克斯台阶
appliedenergistics2:tile.FluixSlabBlock.double:0, 福鲁伊克斯台阶
appliedenergistics2:tile.QuartzSlabBlock:0, 赛特斯石英台阶
appliedenergistics2:tile.QuartzSlabBlock.double:0, 赛特斯石英台阶
appliedenergistics2:tile.ChiseledQuartzSlabBlock:0, 錾制赛特斯石英台阶
appliedenergistics2:tile.ChiseledQuartzSlabBlock.double:0, 錾制赛特斯石英台阶
appliedenergistics2:tile.QuartzPillarSlabBlock:0, 竖纹赛特斯石英台阶
appliedenergistics2:tile.QuartzPillarSlabBlock.double:0, 竖纹赛特斯石英台阶
Aroma1997sDimension:aromicPortal, Mining Portal
Aroma1997sDimension:portalFrame, Portal Frame
Aroma1997sDimension:stickyOre, Sticky Ore
BambooMod:bamboo, 竹
BambooMod:bamboosingle, tile.bamboosingle.name
BambooMod:bamboo2, Bamboo
BambooMod:blockbambooshoot, 竹笋
BambooMod:singleTexDeco:0, 竹方块
BambooMod:kitunebi, 狐火
BambooMod:jpChest, 日式衣柜
BambooMod:dirSquare:0, 叠席
BambooMod:dirSquare:4, 茅草方块
BambooMod:dirSquare:8, 叠席(泛黄)
BambooMod:dirSquare:10, 没有边缘的叠席(泛黄)
BambooMod:dirSquare:12, 没有边缘的叠席
BambooMod:halfDirSquare:0, 叠席台阶
BambooMod:halfDirSquare:4, 茅草台阶
BambooMod:halfDirSquare:8, 叠席台阶(泛黄)
BambooMod:halfDirSquare:10, 没有边缘的叠席台阶(泛黄)
BambooMod:halfDirSquare:12, 没有边缘的叠席台阶
BambooMod:andon, 灯笼
BambooMod:bambooPanel:0, 竹篱笆
BambooMod:bambooPanel:1, 楣窗
BambooMod:bambooPanel:2, 竹篱笆
BambooMod:bambooPanel:3, 竹篱笆
BambooMod:bambooPanel:4, 门帘(蓝)
BambooMod:bambooPanel:5, 门帘(紫)
BambooMod:bambooPanel:6, 竹帘
BambooMod:sakuraLeaves:0, 樱花
BambooMod:sakuraLeaves:1, 樱花
BambooMod:sakuraLeaves:2, 樱花
BambooMod:sakuraLeaves:3, 樱花
BambooMod:sakuraLeaves:4, 樱花
BambooMod:sakuraLeaves:5, 樱花
BambooMod:sakuraLeaves:6, 樱花
BambooMod:sakuraLeaves:7, 樱花
BambooMod:sakuraLeaves:8, 樱花
BambooMod:sakuraLeaves:9, 樱花
BambooMod:sakuraLeaves:10, 樱花
BambooMod:sakuraLeaves:11, 樱花
BambooMod:sakuraLeaves:12, 樱花
BambooMod:sakuraLeaves:13, 樱花
BambooMod:sakuraLeaves:14, 樱花
BambooMod:sakuraLeaves:15, 樱花
BambooMod:sakuraSapling, 樱树苗 
BambooMod:kayabukiRoof, 茅草楼梯
BambooMod:spaWater, 温泉水
BambooMod:spaUnit, 温泉器 
BambooMod:sakuraLog, 樱木
BambooMod:delude_width, 模仿台阶
BambooMod:delude_height, 模仿台阶垂直
BambooMod:delude_stair, 模仿楼梯
BambooMod:campfire, 营火
BambooMod:deco:0, 灰泥
BambooMod:deco:1, 菱纹墙
BambooMod:deco:2, 方格花纹(橡)
BambooMod:deco:3, 方格花纹(松)
BambooMod:deco:4, 方格花纹(白桦)
BambooMod:deco:5, 瓦方块
BambooMod:halfDeco:0, 灰泥台阶
BambooMod:halfDeco:1, 菱纹墙台阶
BambooMod:halfDeco:2, 方格花纹台阶(橡)
BambooMod:halfDeco:3, 方格花纹台阶(松)
BambooMod:halfDeco:4, 方格花纹台阶(白桦)
BambooMod:halfDeco:5, 瓦台阶
BambooMod:twoDirDeco:0, 百叶窗板
BambooMod:twoDirDeco:2, 樱木板
BambooMod:twoDirDeco:4, 秸秆方块
BambooMod:halfTwoDirDeco:0, 瓦楼梯
BambooMod:halfTwoDirDeco:2, 樱木台阶
BambooMod:halfTwoDirDeco:4, 秸秆台阶
BambooMod:kawara_stair, 瓦楼梯
BambooMod:wara_stair, 秸秆楼梯
BambooMod:decoCarpet:0, 草席
BambooMod:decoCarpet:2, 茅草地毯
BambooMod:decoCarpet:4, 草席(泛黄)
BambooMod:decoCarpet:6, 没有边缘的草席(泛黄)
BambooMod:decoCarpet:8, 没有边缘的草席
BambooMod:thickSakuraPillar, 樱木支柱(粗)
BambooMod:thinSakuraPillar, 樱木支柱(细)
BambooMod:thickOrcPillar, 橡木支柱(粗)
BambooMod:thinOrcPillar, 橡木支柱(细)
BambooMod:thickSprucePillar, 松支柱(粗)
BambooMod:thinSprucePillar, 松支柱(细)
BambooMod:thickBirchPillar, 白桦支柱(粗)
BambooMod:thinBirchPillar, 白桦支柱(细)
BambooMod:delude_plate, 模仿压力板
BambooMod:ricePlant, RicePlant
BambooMod:bambooMillStone, 石磨
BambooMod:bambooMoss, 藓苔方块
BambooMod:bambooMultiPot, 小花盆
BambooMod:blobkbroom:0, 帚目(直线)
BambooMod:blobkbroom:1, 帚目(曲线)
BambooMod:bamboohuton, tile.bamboohuton.name
BambooMod:bamboomultiblock:2, 缩小范围2x
BambooMod:bamboomultiblock:3, 缩小范围3x
BambooMod:bamboomultiblock:4, 缩小范围4x
BambooMod:bamboomultiblock:5, 缩小范围5x
BambooMod:alphamultiblock:2, MiniBlock(Alpha)2x
BambooMod:alphamultiblock:3, MiniBlock(Alpha)3x
BambooMod:alphamultiblock:4, MiniBlock(Alpha)4x
BambooMod:alphamultiblock:5, MiniBlock(Alpha)5x
BambooMod:sakuracarpet:0, SakuraCarpet
BambooMod:sakuracarpet:1, SakuraCarpet
BambooMod:sakuracarpet:2, SakuraCarpet
BambooMod:decoPlaster:0, DecoPlaster(I)
BambooMod:decoCurvePlaster:0, DecoPlaster(L)
BambooMod:decoDCurvePlaster:0, DecoPlaster(D)
BambooMod:seaweed, SeaWeed
BambooMod:beanPlant, BeanPlant
BambooMod:tomatoPlant, TomatoPlant
BambooMod:villagerBlock, VillagerBlock
BambooMod:crossLamp:0, Bonfire
BambooMod:crossLamp:1, Lampstand
BambooMod:bambooLiangThick:0, 梁
BambooMod:bambooLiangVLogThick:0, 梁
BambooMod:bambooLiangVLogThick:1, 梁
BambooMod:bambooLiangVLogThick:2, 梁
BambooMod:bambooLiangVLogThick:3, 梁
BambooMod:bambooLiangVLog2Thick:0, 梁
BambooMod:bambooLiangVLog2Thick:1, 梁
BambooMod:bambooLiangVWoodThick:0, 梁
BambooMod:bambooLiangVWoodThick:1, 梁
BambooMod:bambooLiangVWoodThick:2, 梁
BambooMod:bambooLiangVWoodThick:3, 梁
BambooMod:bambooLiangVWoodThick:4, 梁
BambooMod:bambooLiangVWoodThick:5, 梁
BambooMod:bambooLiangThin:0, 梁
BambooMod:bambooLiangVLogThin:0, 梁
BambooMod:bambooLiangVLogThin:1, 梁
BambooMod:bambooLiangVLogThin:2, 梁
BambooMod:bambooLiangVLogThin:3, 梁
BambooMod:bambooLiangVLog2Thin:0, 梁
BambooMod:bambooLiangVLog2Thin:1, 梁
BambooMod:bambooLiangVWoodThin:0, 梁
BambooMod:bambooLiangVWoodThin:1, 梁
BambooMod:bambooLiangVWoodThin:2, 梁
BambooMod:bambooLiangVWoodThin:3, 梁
BambooMod:bambooLiangVWoodThin:4, 梁
BambooMod:bambooLiangVWoodThin:5, 梁
BambooMod:maneki, 招财猫
BiblioCraft:tile.BiblioFramedChest:0, 镶框箱子
BiblioCraft:BiblioPaneler:0, 橡木家具板材机
BiblioCraft:BiblioPaneler:1, 云杉家具板材机
BiblioCraft:BiblioPaneler:2, 桦木家具板材机
BiblioCraft:BiblioPaneler:3, 丛林木家具板材机
BiblioCraft:BiblioPaneler:4, 金合欢家具板材机
BiblioCraft:BiblioPaneler:5, 深色橡木家具板材机
BiblioCraft:BiblioPaneler:6, 镶框家具板材机
BiblioCraft:BiblioClipboard, tile.BiblioClipboard.name
BiblioCraft:BiblioTypewriter:0, 白色打字机
BiblioCraft:BiblioTypewriter:1, 浅蓝色打字机
BiblioCraft:BiblioTypewriter:2, 灰色打字机
BiblioCraft:BiblioTypewriter:3, 黑色打字机
BiblioCraft:BiblioTypewriter:4, 红色打字机
BiblioCraft:BiblioTypewriter:5, 橙色打字机
BiblioCraft:BiblioTypewriter:6, 黄色打字机
BiblioCraft:BiblioTypewriter:7, 柠檬色打字机
BiblioCraft:BiblioTypewriter:8, 绿色打字机
BiblioCraft:BiblioTypewriter:9, 青色打字机
BiblioCraft:BiblioTypewriter:10, 浅蓝色打字机
BiblioCraft:BiblioTypewriter:11, 蓝色打字机
BiblioCraft:BiblioTypewriter:12, 紫色打字机
BiblioCraft:BiblioTypewriter:13, 品红色打字机
BiblioCraft:BiblioTypewriter:14, 粉色打字机
BiblioCraft:BiblioTypewriter:15, 棕色打字机
BiblioCraft:BiblioClock:0, 橡木时钟
BiblioCraft:BiblioClock:1, 云杉时钟
BiblioCraft:BiblioClock:2, 桦木时钟
BiblioCraft:BiblioClock:3, 丛林木时钟
BiblioCraft:BiblioClock:4, 金合欢时钟
BiblioCraft:BiblioClock:5, 深色橡木时钟
BiblioCraft:BiblioClock:6, 镶框钟
BiblioCraft:BiblioFlatPainting:0, 橡木画框
BiblioCraft:BiblioFlatPainting:1, 云杉画框
BiblioCraft:BiblioFlatPainting:2, 桦木画框
BiblioCraft:BiblioFlatPainting:3, 丛林木画框
BiblioCraft:BiblioFlatPainting:4, 金合欢画框
BiblioCraft:BiblioFlatPainting:5, 深色橡木画框
BiblioCraft:BiblioFlatPainting:6, 镶框画框
BiblioCraft:BiblioSimplePainting:0, 橡木画框
BiblioCraft:BiblioSimplePainting:1, 云杉画框
BiblioCraft:BiblioSimplePainting:2, 桦木画框
BiblioCraft:BiblioSimplePainting:3, 丛林木画框
BiblioCraft:BiblioSimplePainting:4, 金合欢画框
BiblioCraft:BiblioSimplePainting:5, 深色橡木画框
BiblioCraft:BiblioSimplePainting:6, 镶框画框
BiblioCraft:BiblioMiddlePainting:0, 橡木画框
BiblioCraft:BiblioMiddlePainting:1, 云杉画框
BiblioCraft:BiblioMiddlePainting:2, 桦木画框
BiblioCraft:BiblioMiddlePainting:3, 丛林木画框
BiblioCraft:BiblioMiddlePainting:4, 金合欢画框
BiblioCraft:BiblioMiddlePainting:5, 深色橡木画框
BiblioCraft:BiblioMiddlePainting:6, 镶框画框
BiblioCraft:BiblioFancyPainting:0, 橡木画框
BiblioCraft:BiblioFancyPainting:1, 云杉画框
BiblioCraft:BiblioFancyPainting:2, 桦木画框
BiblioCraft:BiblioFancyPainting:3, 丛林木画框
BiblioCraft:BiblioFancyPainting:4, 金合欢画框
BiblioCraft:BiblioFancyPainting:5, 深色橡木画框
BiblioCraft:BiblioFancyPainting:6, 镶框画框
BiblioCraft:BiblioBorderlessPainting:0, 橡木画框
BiblioCraft:BiblioBorderlessPainting:1, 云杉画框
BiblioCraft:BiblioBorderlessPainting:2, 桦木画框
BiblioCraft:BiblioBorderlessPainting:3, 丛林木画框
BiblioCraft:BiblioBorderlessPainting:4, 金合欢画框
BiblioCraft:BiblioBorderlessPainting:5, 深色橡木画框
BiblioCraft:BiblioBorderlessPainting:6, 镶框画框
BiblioCraft:BiblioPaintPress, 压印机
BiblioCraft:BiblioSwordPedestal:0, 剑座
BiblioCraft:BiblioSwordPedestal:1, 剑座
BiblioCraft:BiblioSwordPedestal:2, 剑座
BiblioCraft:BiblioSwordPedestal:3, 剑座
BiblioCraft:BiblioSwordPedestal:4, 剑座
BiblioCraft:BiblioSwordPedestal:5, 剑座
BiblioCraft:BiblioSwordPedestal:6, 剑座
BiblioCraft:BiblioSwordPedestal:7, 剑座
BiblioCraft:BiblioSwordPedestal:8, 剑座
BiblioCraft:BiblioSwordPedestal:9, 剑座
BiblioCraft:BiblioSwordPedestal:10, 剑座
BiblioCraft:BiblioSwordPedestal:11, 剑座
BiblioCraft:BiblioSwordPedestal:12, 剑座
BiblioCraft:BiblioSwordPedestal:13, 剑座
BiblioCraft:BiblioSwordPedestal:14, 剑座
BiblioCraft:BiblioSwordPedestal:15, 剑座
BiblioCraft:BiblioFancySign:0, 橡木精致木牌
BiblioCraft:BiblioFancySign:1, 云杉精致木牌
BiblioCraft:BiblioFancySign:2, 桦木精致木牌
BiblioCraft:BiblioFancySign:3, 丛林精致木牌
BiblioCraft:BiblioFancySign:4, 金合欢精致木牌
BiblioCraft:BiblioFancySign:5, 深色橡木精致木牌
BiblioCraft:BiblioFancySign:6, 镶框精致木牌
BiblioCraft:BiblioWorkbench:0, 橡木精致工作台
BiblioCraft:BiblioWorkbench:1, 云杉精致工作台
BiblioCraft:BiblioWorkbench:2, 桦木精致工作台
BiblioCraft:BiblioWorkbench:3, 丛林精致工作台
BiblioCraft:BiblioWorkbench:4, 金合欢精致工作台
BiblioCraft:BiblioWorkbench:5, 深色橡木精致工作台
BiblioCraft:BiblioWorkbench:6, 镶框精致工作台
BiblioCraft:BiblioBell, 按铃
BiblioCraft:Bibliotheca:0, 橡木书架
BiblioCraft:Bibliotheca:1, 云杉木书架
BiblioCraft:Bibliotheca:2, 白桦木书架
BiblioCraft:Bibliotheca:3, 丛林木书架
BiblioCraft:Bibliotheca:4, 金合欢书架
BiblioCraft:Bibliotheca:5, 深色橡木书架
BiblioCraft:Bibliotheca:6, 镶框书架
BiblioCraft:BookcaseFilled:0, 橡木书架
BiblioCraft:BookcaseFilled:1, 云杉木书架
BiblioCraft:BookcaseFilled:2, 白桦木书架
BiblioCraft:BookcaseFilled:3, 丛林木书架
BiblioCraft:BookcaseFilled:4, 金合欢书架
BiblioCraft:BookcaseFilled:5, 深色橡木书架
BiblioCraft:BookcaseFilled:6, 镶框书架
BiblioCraft:BiblioPotionShelf:0, 橡木药水架
BiblioCraft:BiblioPotionShelf:1, 云杉木药水架
BiblioCraft:BiblioPotionShelf:2, 白桦木药水架
BiblioCraft:BiblioPotionShelf:3, 丛林木药水架
BiblioCraft:BiblioPotionShelf:4, 金合欢药水架
BiblioCraft:BiblioPotionShelf:5, 深色橡木药水架
BiblioCraft:BiblioPotionShelf:6, 镶框药水架
BiblioCraft:BiblioShelf:0, 橡木架子
BiblioCraft:BiblioShelf:1, 云杉木架子
BiblioCraft:BiblioShelf:2, 白桦木架子
BiblioCraft:BiblioShelf:3, 丛林木架子
BiblioCraft:BiblioShelf:4, 金合欢架子
BiblioCraft:BiblioShelf:5, 深色橡木架子
BiblioCraft:BiblioShelf:6, 镶框架子
BiblioCraft:BiblioRack:0, 橡木工具架
